id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3629990110,20140611T000000,475000,3,2.25,1630,2520,2,0,0,3,7,1630,0,2005,0,98029,47.5493,-121.998,1630,3131
715010110,20140804T000000,1.24E+06,5,3.25,5790,13726,2,0,3,3,10,4430,1360,2014,0,98006,47.5388,-122.114,5790,13726
3629700090,20140819T000000,635000,3,3,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.5446,-122.017,2290,1407
3277801411,20141105T000000,350000,3,2.5,1380,1590,2,0,0,3,9,1160,220,2012,0,98126,47.5444,-122.375,1380,1590
8822901175,20141229T000000,345000,3,3.5,1320,1161,3,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161
6926700654,20140921T000000,700000,2,2,1490,713,3,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110
2768301482,20140821T000000,490000,3,2.25,1280,1520,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681
8895800110,20140805T000000,1.30E+06,5,4,3870,5929,2,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625
3879900750,20140910T000000,579000,2,2.5,1280,1051,2,0,0,3,8,1080,200,2009,0,98119,47.6273,-122.359,1580,1279
7234600820,20150327T000000,552500,3,1.5,1300,1435,2,0,0,3,8,1120,180,2007,0,98122,47.6114,-122.31,1320,1652
1946000100,20150204T000000,467000,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,0,98059,47.495,-122.145,2460,5024
8943600870,20141113T000000,305000,4,2.25,1763,3717,2,0,0,3,8,1763,0,2012,0,98031,47.4213,-122.194,1763,3666
6145600557,20140509T000000,212000,2,1.5,1020,1525,2,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844
7203140180,20140821T000000,429000,4,2.5,1840,4593,2,0,0,3,7,1840,0,2010,0,98053,47.6866,-122.013,1740,3600
3277801592,20140925T000000,479950,3,2,1820,1358,3,0,0,3,9,1820,0,2014,0,98126,47.5433,-122.376,1710,1367
461003835,20141218T000000,825000,3,3.5,2670,3000,2,0,0,3,9,1870,800,2014,0,98117,47.6813,-122.372,1750,5000
424069279,20150328T000000,1.18E+06,6,6.5,6260,10955,2,0,0,3,11,4840,1420,2007,0,98075,47.5947,-122.039,2710,12550
1760651000,20140613T000000,250000,3,2.25,1400,3814,2,0,0,3,7,1400,0,2012,0,98042,47.3584,-122.083,1610,3814
3057000070,20141027T000000,289000,2,1.5,1160,2158,2,0,0,3,7,1160,0,1982,0,98034,47.7178,-122.19,1150,2158
2895810200,20141002T000000,265000,3,2.5,1400,3368,2,0,0,3,7,1400,0,2013,0,98146,47.5134,-122.342,1400,4316
2325300060,20140515T000000,344000,3,2.5,1232,1130,3,0,0,3,7,1232,0,2007,0,98125,47.7185,-122.317,1232,1202
9151600055,20140709T000000,749000,4,2.75,2700,6000,2,0,0,4,8,2100,600,1910,0,98116,47.586,-122.383,2050,5400
7853321260,20140908T000000,492000,4,2.5,2550,6382,2,0,0,3,7,2550,0,2007,0,98065,47.5202,-121.87,2430,5900
4219610320,20150119T000000,552500,4,2.5,3260,6902,2,0,0,3,8,3260,0,2008,0,98059,47.4829,-122.156,3130,6588
2902200016,20141112T000000,653500,2,2.5,1680,1240,2,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630
7518507055,20150402T000000,855000,4,3.25,2630,2550,2,0,0,3,10,2030,600,2006,0,98117,47.6775,-122.385,1810,2600
7502700060,20141119T000000,333000,3,1.5,1260,5758,2,0,0,3,7,1260,0,1999,0,98006,47.5524,-122.139,3090,10142
3448740160,20140611T000000,415000,4,2.5,2550,4500,2,0,0,3,7,2550,0,2009,0,98059,47.4916,-122.153,2340,4526
179001455,20141107T000000,445000,4,3.25,3450,5000,2,0,0,3,8,3450,0,2008,0,98178,47.4925,-122.273,1420,5000
8669160270,20140710T000000,273500,3,2.5,1550,3402,2,0,0,3,7,1550,0,2009,0,98002,47.3523,-122.212,2095,3402
4215270070,20140606T000000,969990,4,2.5,4150,8436,2,0,0,3,10,4150,0,2014,0,98075,47.5802,-122.039,4070,8438
170000060,20141008T000000,1.20E+06,5,3.5,3900,4400,2,0,0,3,9,2650,1250,2014,0,98107,47.6607,-122.362,1190,4400
7410200431,20140806T000000,430000,3,3.25,1550,1444,3,0,0,3,8,1550,0,2006,0,98115,47.6767,-122.291,1550,1444
6600060140,20150323T000000,392000,4,2.5,2130,4000,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217
2324059314,20140702T000000,795000,4,2.5,2890,7798,2,0,0,3,9,2890,0,2005,0,98006,47.5456,-122.129,3300,30950
9376301111,20140630T000000,457000,3,2.5,1220,1330,2,0,0,3,8,1010,210,2008,0,98117,47.6904,-122.37,1360,3750
8956200560,20150320T000000,453000,4,2.5,2502,8306,2,0,0,3,9,2502,0,2013,0,98001,47.2953,-122.265,2597,6983
6749700002,20140509T000000,376000,3,2,1340,1384,3,0,0,3,8,1340,0,2008,0,98103,47.6973,-122.35,1110,1384
1438000390,20140804T000000,469995,4,2.5,2350,3800,2,0,0,3,8,2350,0,2014,0,98059,47.4783,-122.123,2670,4180
8682301600,20150504T000000,540000,3,2.5,1810,3930,2,0,0,3,8,1810,0,2008,0,98053,47.7169,-122.02,1560,5100
7853361370,20140502T000000,555000,4,2.5,3310,6500,2,0,0,3,8,3310,0,2012,0,98065,47.515,-121.87,2380,5000
3333001997,20140725T000000,445000,3,2,1620,5101,1,0,0,3,7,590,1030,2006,0,98118,47.5448,-122.288,1700,7750
7899800857,20141215T000000,256950,2,2,1070,635,2,0,0,3,9,720,350,2008,0,98106,47.5212,-122.357,1070,928
7338220370,20141006T000000,297000,4,2.5,2230,4952,2,0,0,3,8,2230,0,2011,0,98002,47.3363,-122.211,2030,3721
9406530160,20141017T000000,320000,4,2.5,1970,4558,2,0,0,3,8,1970,0,2005,0,98038,47.3627,-122.04,1980,5123
7853280370,20141114T000000,805000,5,4.5,4600,7810,2,0,0,3,9,3200,1400,2006,0,98065,47.5381,-121.86,4480,6324
2937300520,20140801T000000,799990,4,2.75,3110,6050,2,0,0,3,9,3110,0,2014,0,98052,47.705,-122.126,3590,6054
2738640310,20150409T000000,680000,4,2.5,3490,3677,2,0,0,3,9,2850,640,2007,0,98072,47.774,-122.162,3440,3600
6056100312,20140624T000000,395000,3,2.5,1600,1936,2,0,0,3,7,1600,0,2007,0,98108,47.5629,-122.297,1600,1936
2856100260,20141202T000000,732000,3,2.5,1960,3060,2,0,0,3,8,1960,0,2010,0,98117,47.6764,-122.389,1220,3060
2724049222,20140802T000000,163800,2,2.5,1000,1092,2,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466
2724049222,20141201T000000,220000,2,2.5,1000,1092,2,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466
6149700197,20141106T000000,308625,2,2,1500,1408,3,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245
3166900200,20150331T000000,375000,3,2.5,2424,5931,2,0,0,3,9,2424,0,2014,0,98042,47.3515,-122.134,2424,6036
5137800030,20140701T000000,300000,4,2.5,2303,3826,2,0,0,3,8,2303,0,2006,0,98092,47.3258,-122.165,2516,4500
3832080070,20140616T000000,284000,3,2.5,1880,6008,2,0,0,3,7,1880,0,2009,0,98042,47.3366,-122.052,2180,5185
9828702336,20150220T000000,610000,2,2,1210,740,2,0,0,3,8,780,430,2014,0,98112,47.6206,-122.3,1480,1171
7203180370,20150324T000000,955000,4,3.25,3720,6765,2,0,0,3,9,3720,0,2012,0,98053,47.688,-122.018,3100,6790
3901100030,20140627T000000,982000,4,2.75,3610,8580,2,0,0,3,9,3610,0,2014,0,98033,47.6706,-122.173,2360,8580
3126049500,20140522T000000,359000,3,1.5,1360,885,3,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167
6666830390,20140718T000000,779380,5,2.5,2590,7084,2,0,0,3,8,2590,0,2014,0,98052,47.7053,-122.113,3010,4823
1832100055,20140630T000000,1.51E+06,5,3.25,4390,11250,2,0,0,3,10,4390,0,2007,0,98040,47.5785,-122.225,2160,9249
3629700030,20150223T000000,635000,3,3,2290,1407,2.5,0,0,3,8,1890,400,2014,0,98027,47.5446,-122.017,2230,1407
3630200960,20140826T000000,1.06E+06,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,47.5408,-121.992,3130,6112
7625702431,20140716T000000,389500,3,2.5,1350,874,3,0,0,3,8,1270,80,2006,0,98136,47.549,-122.387,1350,886
2895800390,20140807T000000,359800,5,2.5,2170,2752,2,0,0,3,8,2170,0,2014,0,98106,47.5165,-122.346,1800,2752
3753000030,20140527T000000,399950,3,3,1296,1051,3,0,0,3,8,1296,0,2009,0,98125,47.7175,-122.284,1520,1939
1773100926,20140603T000000,320000,3,3.25,1530,1602,2,0,0,3,8,1140,390,2013,0,98106,47.5555,-122.362,1450,1198
301400320,20140725T000000,255900,3,2.5,1489,3266,2,0,0,3,7,1489,0,2014,0,98002,47.3452,-122.217,1537,3273
6600060160,20150209T000000,380000,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.363,1830,8160
1861100267,20140918T000000,580000,3,2.75,1430,1521,2,0,0,3,9,1130,300,2009,0,98119,47.6353,-122.371,1930,2700
3438500036,20150429T000000,545000,5,3.75,2380,7268,1,0,0,3,8,1430,950,2008,0,98106,47.5571,-122.357,2040,10810
3869900036,20140725T000000,451300,3,2.5,1420,814,2,0,0,3,8,1140,280,2008,0,98136,47.5429,-122.387,1340,1382
1042700270,20140616T000000,852880,4,3.25,3450,6184,2,0,0,3,9,3450,0,2014,0,98074,47.6072,-122.054,3020,5369
6817750340,20140919T000000,305000,4,2.5,1914,3150,2,0,0,3,8,1914,0,2009,0,98055,47.43,-122.188,1714,3164
3448001412,20150430T000000,295000,2,1.5,988,1080,3,0,0,3,7,988,0,2007,0,98125,47.7123,-122.301,1128,1080
301400800,20141016T000000,261000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,0,98002,47.3451,-122.214,1584,2800
7852090570,20150317T000000,560000,4,2.5,2630,5710,2,0,0,3,8,2630,0,2001,0,98065,47.5342,-121.876,2550,5500
7203180070,20140919T000000,795000,4,3.25,3520,5250,2,0,0,3,9,3520,0,2012,0,98053,47.6869,-122.019,3220,5781
5416510200,20140929T000000,384950,4,2.5,2380,4913,2,0,0,3,8,2380,0,2006,0,98038,47.3607,-122.038,2580,5311
1931300977,20140508T000000,500000,3,1.75,1410,1197,3,0,0,3,8,1410,0,2012,0,98103,47.6558,-122.348,1350,2512
7853390260,20150205T000000,640000,4,3.5,3220,5741,2,0,0,3,9,3220,0,2013,0,98065,47.5169,-121.886,2960,6534
9578500810,20141121T000000,418000,4,3.25,3266,5969,2,0,0,3,8,3266,0,2014,0,98023,47.2975,-122.35,3087,5169
6844700575,20141010T000000,799000,3,2,2550,4794,2,0,0,3,9,2550,0,2007,0,98115,47.6955,-122.29,1630,5100
3751601877,20150320T000000,552900,4,3.5,3828,18900,2.5,0,0,3,9,3828,0,2014,0,98001,47.2851,-122.277,2120,18900
3869900136,20141219T000000,539950,3,2.25,1670,1596,3,0,0,3,8,1670,0,2014,0,98136,47.5402,-122.387,1640,1310
8956200960,20150120T000000,524225,4,2.5,3056,11385,2,0,0,3,9,3056,0,2014,0,98001,47.2905,-122.264,2849,8607
2883200083,20150202T000000,424950,2,1.5,1000,1188,3,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500
2028700570,20141125T000000,560000,3,3.25,1530,1786,2,0,0,3,8,1200,330,2007,0,98117,47.6783,-122.366,1390,2900
4188300030,20150429T000000,715000,5,3,3490,6091,2,0,0,3,9,3490,0,2009,0,98011,47.7744,-122.225,2870,5932
7883603648,20140522T000000,300000,5,2.5,2760,6000,2,0,0,3,8,2760,0,2006,0,98108,47.5289,-122.321,1360,6000
3630080030,20150224T000000,405000,3,2.5,1440,2163,2,0,0,3,7,1440,0,2005,0,98029,47.554,-121.998,1440,2207
173000036,20141007T000000,327000,3,3,1370,1001,3,0,0,3,8,1370,0,2009,0,98133,47.7302,-122.355,1399,1151
2862500070,20141209T000000,859950,6,4,3180,6551,2,0,0,3,9,3180,0,2014,0,98074,47.6236,-122.023,3230,7602
7017200055,20150113T000000,560000,4,3,2720,7570,2,0,0,3,9,2720,0,2008,0,98133,47.7113,-122.349,1770,5705
3278611610,20140907T000000,379900,3,2.5,1800,2792,2,0,0,3,8,1800,0,2011,0,98126,47.5442,-122.371,1580,2617
4305500030,20150501T000000,625000,3,2.5,3220,6409,2,0,0,3,9,3220,0,2008,0,98059,47.4815,-122.127,3330,6231
255460240,20150423T000000,398096,3,2.5,2370,5321,2,0,0,3,8,2370,0,2014,0,98038,47.37,-122.019,2370,4357
1773100416,20141120T000000,315000,3,2.5,1410,1325,2,0,0,3,7,1180,230,2007,0,98106,47.5582,-122.363,1270,1282
2937300560,20141212T000000,939000,4,3.5,3640,6049,2,0,0,3,9,3640,0,2014,0,98052,47.7049,-122.125,3590,6104
9510860560,20140725T000000,674000,3,2.5,1920,3624,2,0,0,3,9,1920,0,2003,0,98052,47.6647,-122.087,1930,3533
1085621740,20140814T000000,306000,4,2.5,2267,3577,2,0,0,3,7,2267,0,2014,0,98092,47.3384,-122.18,2056,3577
4139300135,20140709T000000,2.32E+06,5,4.75,5780,17004,2,0,0,3,11,4260,1520,2006,0,98040,47.5802,-122.212,3460,10855
5100400241,20150202T000000,394950,2,1,1131,1304,3,0,0,3,7,1131,0,2011,0,98115,47.6912,-122.313,1131,1992
2428100070,20140918T000000,914154,3,3.5,2940,6431,2,0,0,3,10,2940,0,2014,0,98075,47.5818,-122.047,2760,6695
726059485,20141117T000000,496000,3,2.5,2180,4533,2,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347
9834201370,20150417T000000,430100,3,2.25,1400,1078,2,0,0,3,8,940,460,2009,0,98144,47.5701,-122.288,1420,1230
8564860270,20140708T000000,449990,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992
8564860270,20150330T000000,502000,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992
3395071580,20150311T000000,310000,3,2.5,1300,3612,2,0,0,3,7,1300,0,2005,0,98118,47.5328,-122.282,1390,2943
3682000060,20150323T000000,349950,4,3.5,2796,3520,2.5,0,0,3,8,2796,0,2013,0,98001,47.3427,-122.278,2040,5195
1646500810,20140919T000000,625000,2,1.75,1460,1500,2,0,0,3,8,1000,460,2008,0,98103,47.6853,-122.356,1440,4120
7768800160,20140827T000000,1.05E+06,4,3.5,4210,6481,2,0,3,3,9,3260,950,2014,0,98075,47.5765,-122.072,3920,5331
3629980860,20140707T000000,680000,4,2.75,2330,3920,2,0,0,3,9,2330,0,2005,0,98029,47.5525,-121.99,2410,4063
629890070,20140515T000000,828950,4,3.5,3930,5680,2,0,1,3,9,2820,1110,2013,0,98027,47.5528,-122.076,3700,5816
7299600140,20150403T000000,274950,3,2.5,1608,4000,2,0,0,3,8,1608,0,2014,0,98092,47.2582,-122.198,2009,4983
1332700030,20150312T000000,293000,2,2.25,1610,1968,2,0,0,4,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968
3630220140,20140613T000000,795000,4,3.5,3200,3250,2,0,0,3,9,2670,530,2007,0,98029,47.5515,-122,3400,3663
301400240,20140922T000000,282900,4,2.5,1710,3500,2,0,0,3,7,1710,0,2014,0,98002,47.3448,-122.217,1710,3500
1233100710,20150416T000000,909950,5,3.75,3050,8972,2,0,0,3,9,3050,0,2014,0,98033,47.6819,-122.172,2750,8979
293070270,20141104T000000,922755,4,3.5,3560,4951,2,0,0,3,9,3560,0,2014,0,98074,47.6178,-122.055,3540,5500
3304030140,20150416T000000,424000,4,2.5,2650,8685,2,0,0,3,9,2650,0,2006,0,98001,47.344,-122.269,2650,7932
5095401070,20150423T000000,630000,3,2.5,3490,12410,2,0,0,3,8,2590,900,2009,0,98059,47.4714,-122.071,1740,14448
6358900070,20141222T000000,810000,4,3.25,4140,46173,2,0,0,3,9,4140,0,2007,0,98011,47.7647,-122.213,2060,43103
8141310030,20140730T000000,256703,3,2,1670,4441,1,0,0,3,7,1670,0,2014,0,98022,47.1948,-121.975,1670,4622
7203140270,20140515T000000,386380,3,2.5,1720,3600,2,0,0,3,7,1720,0,2010,0,98053,47.6856,-122.013,1720,3600
8682320320,20140916T000000,485000,2,2,1510,3961,1,0,0,3,8,1510,0,2010,0,98053,47.709,-122.018,1510,3962
9542840340,20150211T000000,275000,3,2.25,1450,4040,2,0,0,3,7,1450,0,2010,0,98038,47.3665,-122.022,1610,4040
3943600140,20150302T000000,370000,4,2.5,1812,5026,2,0,0,3,8,1812,0,2011,0,98055,47.4513,-122.202,2440,6007
2902200240,20140610T000000,499950,2,2.25,1060,1208,2,0,0,3,8,940,120,2005,0,98102,47.6371,-122.327,1300,1169
3274800505,20150424T000000,502000,3,2.5,1600,3073,3,0,0,3,8,1600,0,2009,0,98144,47.5934,-122.298,1130,2921
8080400136,20140620T000000,654000,3,3.25,1530,1565,2,0,0,3,8,1280,250,2005,0,98122,47.6179,-122.312,1530,1381
6371000079,20140714T000000,575000,4,2.25,2070,1230,3,0,0,3,9,1500,570,2013,0,98116,47.5775,-122.41,1569,4802
5379801920,20150415T000000,500000,4,2.5,3630,7482,2,0,0,3,10,3630,0,2008,0,98188,47.4565,-122.287,1600,15716
8562770320,20150114T000000,554000,3,2.5,2140,4126,2,0,0,3,8,1960,180,2005,0,98027,47.5368,-122.073,2280,2615
3449000200,20150508T000000,360000,4,1.75,2010,12188,1,0,0,4,7,1150,860,1960,0,98059,47.5013,-122.147,1720,8475
255470030,20150429T000000,619990,4,2.75,2630,4501,2,0,0,3,8,2630,0,2015,0,98028,47.7748,-122.244,2380,4599
629650030,20150312T000000,317500,4,2.5,2233,6025,2,0,0,3,7,2233,0,2012,0,98001,47.2599,-122.256,1544,6036
3574770030,20140828T000000,564950,4,2.75,2990,4521,2,0,0,3,7,2990,0,2014,0,98028,47.7401,-122.226,2580,7539
7589700055,20140611T000000,545000,2,1.25,1240,2150,2,0,0,3,8,1240,0,2014,0,98117,47.6884,-122.374,1340,5289
3832050570,20150501T000000,333700,3,2.5,2230,5050,2,0,0,3,7,2230,0,2006,0,98042,47.3359,-122.055,2260,5050
5167000140,20140711T000000,1.48E+06,3,3.25,3700,2264,2,0,0,3,11,2280,1420,1998,0,98033,47.6653,-122.205,3930,2567
9578060370,20150408T000000,530000,4,3,2290,5105,2,0,0,3,8,2290,0,2012,0,98028,47.7727,-122.237,2450,5105
2767604253,20150413T000000,396000,2,1.5,950,865,3,0,0,3,8,950,0,2006,0,98107,47.6714,-122.382,1290,1189
8562780800,20141016T000000,305000,2,1.75,1120,758,2,0,0,3,7,1120,0,2012,0,98027,47.5325,-122.072,1150,758
603000926,20140522T000000,380000,5,3.5,2420,4670,2,0,0,3,7,2420,0,2013,0,98118,47.5241,-122.285,1430,4468
6817750510,20150303T000000,305000,4,2.5,1714,3250,2,0,0,3,8,1714,0,2010,0,98055,47.429,-122.189,1714,3250
423059409,20140928T000000,440000,4,2.5,2230,5650,2,0,0,3,7,2230,0,2011,0,98056,47.5073,-122.168,1590,7241
522049074,20140627T000000,459000,4,3,2530,10000,2,0,0,3,7,2530,0,2013,0,98148,47.431,-122.335,1420,9898
1934800193,20150306T000000,530000,3,3.5,1550,1233,2,0,0,3,8,1160,390,2005,0,98122,47.6034,-122.309,1490,1539
847100046,20150416T000000,600000,4,2.75,3110,11225,2,0,0,3,8,3110,0,2012,0,98059,47.4865,-122.143,2610,8535
1250200693,20140718T000000,515000,3,3,2100,2409,2,0,0,3,8,1660,440,2008,0,98144,47.5973,-122.298,1900,2400
7338220200,20150408T000000,275000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2007,0,98002,47.3363,-122.215,2150,3721
1982201596,20150112T000000,540000,3,1.75,1630,1404,2,0,0,3,8,1020,610,2014,0,98107,47.6646,-122.367,1420,1670
7853270830,20140805T000000,445000,3,2.5,2230,7934,2,0,0,3,7,2230,0,2005,0,98065,47.5439,-121.88,2310,4818
9352900200,20150407T000000,285000,3,2.5,1320,955,3,0,0,3,7,1320,0,2009,0,98106,47.5202,-122.357,1300,1003
8850000517,20140731T000000,480000,3,2.5,1590,1431,2,0,0,3,8,1060,530,2010,0,98144,47.5893,-122.309,1620,1548
3395070560,20150120T000000,440000,5,3.25,2610,3642,2,0,0,3,8,2080,530,2005,0,98118,47.535,-122.284,1750,3118
7211400576,20150211T000000,287450,3,2.5,1440,2500,2,0,0,3,7,1440,0,2008,0,98146,47.5123,-122.358,1440,5000
5169700132,20150401T000000,507950,4,2.5,2630,6283,2,0,0,3,9,2630,0,2006,0,98059,47.5079,-122.158,2630,7210
3204960200,20140619T000000,750000,3,3.5,3390,10078,2,0,0,3,10,3040,350,2012,0,98056,47.537,-122.185,3290,12332
8024200681,20140703T000000,425000,3,1.5,1400,1022,3,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1205
9358000550,20141202T000000,420000,3,3.5,1900,2133,2,0,0,3,8,1520,380,2009,0,98126,47.5675,-122.369,1530,3264
7625702444,20140510T000000,394950,3,2.5,1350,1250,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
7853370260,20140711T000000,635000,4,3.25,3420,6752,2,0,2,3,9,3030,390,2012,0,98065,47.517,-121.876,3010,5172
522079068,20150506T000000,513000,3,2.5,2150,161607,2,0,0,3,7,1330,820,1995,0,98038,47.4178,-121.937,2400,207781
3023000200,20150505T000000,380000,4,2.5,2110,5306,2,0,0,3,8,2110,0,2012,0,98038,47.356,-122.057,2250,5306
3758900023,20140521T000000,1.13E+06,4,3.25,3810,8519,1,0,1,3,10,2680,1130,2007,0,98033,47.699,-122.207,3240,10748
6204050160,20140608T000000,540000,5,3,2870,4369,2,0,0,3,8,2090,780,2007,0,98011,47.7449,-122.192,2640,4610
8562780200,20150427T000000,352499,2,2.25,1240,705,2,0,0,3,7,1150,90,2009,0,98027,47.5321,-122.073,1240,750
7702600949,20150505T000000,603000,4,3.5,3610,6345,2,0,0,3,9,2370,1240,2008,0,98058,47.4283,-122.102,3010,29279
3442000127,20140530T000000,685000,4,2.5,2310,5100,2,0,0,3,9,2310,0,2013,0,98177,47.7039,-122.36,1260,5100
255550070,20140626T000000,330675,4,3,1930,3031,1,0,0,3,7,1200,730,2006,0,98019,47.7457,-121.985,1930,2611
7165700200,20140605T000000,275000,3,3,1390,1080,2,0,0,3,7,1140,250,2006,0,98118,47.5323,-122.281,1450,1081
8096800270,20140716T000000,259950,3,2.5,1578,7340,2,0,0,3,7,1578,0,2010,0,98030,47.3771,-122.186,1850,7200
4046500160,20140729T000000,441000,3,2,1720,15000,1,0,0,3,9,1720,0,2011,0,98014,47.6927,-121.92,1900,15337
7882600326,20141203T000000,1.14E+06,5,3.75,4700,11237,2,0,0,3,10,2930,1770,2006,0,98033,47.6624,-122.197,3180,13140
9122001230,20141205T000000,590000,3,3.5,1970,5079,2,0,0,3,8,1680,290,2007,0,98144,47.5816,-122.296,1940,6000
6373000187,20140918T000000,497000,3,2.25,1460,1353,2,0,0,3,8,1050,410,2012,0,98116,47.5774,-122.412,1690,3776
